rainfall_mm,soil_quality_index,farm_size_hectares,sunlight_hours,fertilizer_kg,crop_yield
143.63502971184062,5.962832322096549,2.9862039954911066,8.036217965253389,118.67921687388262,8.609086613228083
287.67857660247904,6.8547523684458955,2.846298591183998,8.780088383148234,163.0321425669974,9.562625954464531
232.99848545285127,7.682364589691021,9.109418514949848,5.502807392754994,154.4305766601302,11.548130975067973
199.66462104925915,7.330562216023903,2.870688898570308,7.749244597641994,39.240981891817,10.062926937905864
89.00466011060914,7.516402869653625,3.0835223982219944,7.430475898862492,38.35739925088004,8.60708617694913
88.99863008405066,7.146958416776793,7.714283492970655,8.996982260729627,60.953129871533534,10.047900081925503
64.52090304204987,7.230691411294631,4.77252850328013,9.436522362887564,78.60419800479707,8.945086813787585
266.54403644373383,7.622989128913298,7.878750291074222,4.072940628864321,87.60656046761169,9.309634846562515
200.2787529358022,6.124170022147965,1.1209784968616598,8.044119514352756,139.1424711983356,10.304735483709663
227.01814444901137,6.723562409107851,5.131926339897151,4.311014794718374,20.769282111508726,7.428909777076987
55.14612357395061,6.053023604549006,0.8193292017411851,7.2931519904641355,16.587813802952613,8.362698415926232
292.4774630404986,7.969170019991617,1.095205432825868,5.725796374262069,84.46300695934272,10.683591951989246
258.11066020010543,7.860148349216534,9.111155806771905,5.840659597132847,142.4611015062163,11.641878037142849
103.08477766956904,5.5985670284212645,1.822831025617154,6.11775102071414,46.752715161731686,6.119928282281343
95.45624180177515,7.263937931289221,5.557996481614563,7.72775469429766,131.88585143868784,9.901800653241303
95.85112746335845,7.813120793539165,4.405408224706712,6.004299794012615,59.3673462086569,8.198451525656397
126.06056073988444,5.951438362818334,3.7997615994590053,8.396194303541682,178.3563606745681,11.307314585410793
181.18910790805947,6.919863076381573,9.048416784029088,6.427164313443218,180.18108941065714,11.898787779014066
157.98625466052894,7.788720743970105,0.7073222693671503,4.410119201859752,66.48456881345203,7.20435992631495
122.80728504951048,5.5848649464644975,6.806002018668097,8.702559054904643,53.6988132530157,10.688396327883384
202.96322368059487,7.2435506681171,9.65224712502873,5.714549947556236,88.14775469258394,10.667746632046097
84.87346516301045,6.243372518431377,5.821597742887499,6.596601277595576,55.701001184228254,8.718075536434286
123.03616213380454,7.810990488441326,9.399813389314373,8.112663299331409,137.7529302254237,10.907685979157602
141.59046082342292,7.92764561291342,0.9964498532172258,5.994736942892272,166.95229006417424,10.244838446909203
164.01749605425897,7.860666222783585,4.478536531204533,4.3395139368802935,137.88750487313123,10.147492123479541
246.2939903482534,6.6855355416436595,2.971499014139486,6.243526282076882,166.6265849773764,8.882814844319817
99.91844553958992,7.655106627473284,7.442799167316933,9.666691496165821,85.42851081942008,12.512007824197617
178.5586096034029,7.611373496337675,9.822322359723843,7.850406383791349,39.70022443468356,11.797007058727841
198.1036422155106,6.297751183108139,2.937035593220354,8.028874892003241,150.2106800055425,9.981946483891369
61.61260317999943,7.5722886853766935,6.714658714003708,7.793692921825839,78.49015597689524,8.158392593034407
201.8862129753596,5.592519086788732,2.381927511217531,5.1939528337566205,137.5414567935352,9.260376491225035
92.63103092182288,6.990674696205133,5.870637418430294,6.510003184613681,61.422348976535474,8.556809030453385
66.26289824631988,6.075022093219258,4.907358623539194,8.505638790179908,25.43363061326781,7.970476798596885
287.2213843133333,5.801417214443197,9.734050631499603,4.608237385318954,198.59054114267505,12.272639305584754
291.40800826863983,5.692383004073023,6.281009090616433,5.667116656538274,39.67828650681386,9.818023686715811
252.09933702911528,7.24072193969535,3.8203105348247783,5.657914650795122,197.7999888530614,13.017096374530047
126.15344229334268,6.349687409420166,1.5839099564353671,6.592113565567036,195.68318718762498,10.234145201543713
74.41802850159597,7.311916928821904,1.9368448729818784,9.88221244565311,160.82543974252752,9.114897554947191
221.05825662803923,5.663390851997356,2.6405108345367334,4.405015280102932,135.29036279557954,10.283803037863441
160.03812343490034,6.288225844576526,2.884183282732831,7.11220596628357,119.78333954770609,10.892357259772783
80.5095587111947,6.8487282309383435,8.580852549490809,5.076188092073263,174.55929362178858,13.238932778940173
173.79422752781755,7.476807912097409,5.831616488683987,9.824059272458465,64.9935091077027,9.441295914177159
58.5971302788046,6.296881257330175,5.472213658056481,4.679821028364785,98.85943037212664,7.95857444030604
277.3301005196955,7.064728441092523,1.590304282757566,6.421606014169548,127.68409417963537,8.383370596051137
114.69499540000423,7.714944370590468,8.671327086819632,8.427309909007636,88.12619041520331,11.141922541968754
215.6305710884955,7.039657970455761,7.366735880480595,8.22732656816467,91.22242627715092,10.437815938648848
127.92776902235273,6.082398686884084,1.142849438050015,6.536371821363593,72.75408682539603,9.524715564890544
180.0170052944527,5.561001953891345,7.224433423682802,6.07914500771631,117.20404517006185,8.832746924473998
186.67756983581992,7.675247184752324,5.663613064755138,6.385674271317224,171.60916032287204,9.637778551956375
96.21361388138176,5.553173527125968,1.2763907845943934,5.585657578951835,48.29039182119944,5.922790469596703
292.3961569411397,7.686754181710499,4.853856094522237,5.231997632240799,187.54227736315386,10.145355558073502
243.78320584027864,6.82234283506803,5.104614727735446,6.89823818535334,140.92665421216364,11.804397144779657
284.87473539104724,7.847669246282241,2.0748581315511196,5.611202536405644,166.42191040920574,9.302159974165274
273.70683760691225,7.496958089434163,9.484132396502682,5.724769989383501,115.6762315997022,11.863405952080482
199.47499470277128,7.994835276333344,8.57476602906629,7.940536380847343,158.10817327057205,10.383092484464232
280.4685587557792,6.376779538629275,6.855712204626529,9.811223990199354,13.07807549449877,10.183458322738382
72.12312551297987,7.4179707223278175,4.891807829505768,7.62182320335625,165.49228070811168,11.820887509627944
98.9957156047863,6.504827284023105,4.411772645052831,4.4618768023897974,17.626383226219637,7.0883320076160095
61.30682222763451,6.699689050759773,6.684247937934065,4.453501683124402,179.08354150894388,8.45857235784959
131.33258269081608,7.068763658045925,5.681602759365602,9.708539325073396,198.47292197534222,11.842480346017311
147.1693224223705,7.6841927854658465,1.0915945058779133,5.783744741844002,65.87281781358779,8.273341079933674
117.83725794347397,7.960208672998238,5.368775163318151,4.552401916494853,49.96052569430079,8.819990754803863
257.18437728798233,7.420683534661295,8.160834363711976,7.594267522902289,155.41903913302772,11.157059893538142
139.18833167339733,6.544416955418335,4.862778837171102,7.741892669741596,58.07500477484811,9.422907708269893
120.23362742184518,6.553392505692676,0.9935874867655499,7.891028920712129,174.45685280271866,6.957519861069544
185.67402078956212,7.343955753972229,7.969642894148315,5.604412167145248,29.540092509920576,8.617187149139973
85.23105624369066,6.096942864420756,2.4129559302917567,4.09066410528685,33.93148731207807,5.631270879521318
250.54924518850993,5.776185282828487,2.9568979314363686,9.790092216726832,196.03879546911696,12.49590110271266
68.6376609199427,6.386555394101942,2.064710357606811,5.505358274146615,138.0293906713009,8.037275572762127
296.72173415012935,6.218097479135205,3.6370431162792265,8.056157728315284,170.90857264150102,10.378587558585556
243.06119232416435,6.2407703011399756,7.689139304042032,8.239779219272258,71.62258169678842,9.650104300036526
99.6789203835431,6.084019377624775,5.434165665287405,7.660044502476914,138.53191240891485,9.700304072129503
51.3805292809006,5.605232974090905,2.4463721044317692,5.877444365281889,122.90594718863346,7.333451376290324
253.86535711370854,5.544684836833534,8.839385742444389,5.626577522584395,124.59852282335993,10.0567001275327
226.71433596190428,7.969305974340079,8.856027622039527,7.586009696216219,139.6811673121671,11.91318850023238
232.25179201024682,6.569432834339656,8.770495037937065,9.196573801670148,119.31824289452872,12.606247125937974
242.81758667148642,6.460816617899204,2.768564008124623,9.680402373540375,91.52185016750653,9.971552868994886
68.5111629335226,7.199118206732675,4.786773769719387,4.635434826422546,62.4253119323039,7.480944369527691
139.61643213606817,6.045634719662661,9.857401733338314,4.928971675586319,156.03045287350838,12.379546911718739
78.96726488128243,7.8749029598755635,7.834118524944908,9.668417552698479,52.99176170060538,8.56566688817429
265.7758564688984,7.46586253603888,0.7580905016428183,8.419211370008755,141.5473181693387,9.339438385005037
205.82453170688947,5.723527505780649,1.1194436169746744,9.297962948978638,54.33323630337206,9.531874887396933
132.7245062131623,6.543951939462321,4.907348079717162,5.215795804812059,128.81273229134624,8.398977312325924
65.88958757150591,7.6977957689054115,9.137591955684822,7.525515226656411,151.9448707545155,10.553902252876764
127.74558042891555,7.861830055728525,5.617667080550785,8.206837566504841,51.55563889224245,8.78613372346755
131.29583050668674,6.668503778124674,5.2292188263257575,8.080671312681837,21.389227163648574,8.178293619886123
232.40154458451602,7.033528473026769,1.5020001495879907,6.4489101452001885,34.88501116889307,10.197666035465936
209.38936783880328,5.917584865230188,6.739410994880793,4.092369350147851,125.13942378149484,10.307498930364181
271.8031856440816,7.977921565342442,8.309980025702142,7.497556340825579,171.39481718288974,14.051401316130464
168.05373129048732,6.079179253458609,4.113990071321842,5.518609235077653,18.54939603473063,6.060521609150155
79.89856148457542,7.856829435337814,7.868312583790611,6.701525476857342,149.48873921791278,9.402697844045809
228.31119680574875,7.124116622480921,9.66252821205771,9.745486090502904,74.8505427305099,8.985001230332582
240.19626215422437,7.019341987197148,2.4357813617130466,6.3942119058546085,100.92039028470928,9.021478492427695
190.31929939237406,6.781721277541271,5.471631496350042,9.03880963998656,186.48331447065746,12.853975727405873
242.74179498864024,6.076674529294396,3.227810601803468,5.131243634495506,73.07458589981064,9.263755729488476
173.4488990910977,5.941320080013771,8.032116980821474,8.034762988150174,98.41401744850235,9.97669832230262
180.68320734549852,6.051215522675438,5.987136975870996,9.862041726633661,12.59965880452941,9.15517434630689
156.8852545896374,5.966095655360636,6.5285329667278855,4.611358605237621,25.50375680091929,6.934685357931938
56.3547816860238,7.448961183916883,8.080184516350993,4.049919653363152,59.132402315608964,8.210786125233742
76.97285674832611,6.375313147916826,4.261719490293322,6.6014967557956865,15.291925756004137,7.78543523205972
57.857296421683564,5.644606691408491,9.193355649866911,4.555752898308203,129.96131194916768,6.939806201213967
209.1026028159451,7.922756575352029,5.56377423883833,8.490306098057388,91.01568779230828,11.37713399774232
128.58899526908166,7.709464712408565,2.000570816935806,9.487291983091353,114.14758851832418,11.031572765939195
177.1426727911757,7.819380707988032,7.111041622603623,6.604125836252553,43.182965320302614,9.317207348143432
276.89161848152327,7.987269556616088,8.035982829163416,5.552269852932646,66.22708559295705,11.729535380850692
112.32305728721875,5.934738123048718,3.5092359321415034,6.606419914039659,136.12665022201776,11.630926992839566
152.59573075890745,6.490605047256647,8.643202941488154,8.340686907100006,193.40751748977596,11.798876461004777
238.88778463576216,7.395596189260228,9.10836092027478,4.054324969482225,19.57918698441975,9.811640470658979
107.19954137290561,7.240051545134481,3.130592630089185,7.536723936908183,179.17302096250054,9.528695124162706
69.24497745719825,5.884739765849638,9.84345399079461,7.679750109324274,119.60742824912961,9.882798074792001
122.43786322844201,7.539582812476544,1.836759516463205,7.826129481375613,117.1447176835685,9.92680317646385
90.30532181350111,6.061101429591652,2.419148849823655,5.452132479885263,105.05292168947446,7.823709612473402
282.42441308564327,6.059544037056558,2.250135972761248,8.28431634026876,23.184876321794846,8.117416071135654
252.03009489110423,6.842436057233534,8.992902245074768,4.548348917990658,27.076601829870526,9.717114900713469
208.35093912760587,6.982349837104258,6.715779247087138,5.195622018800805,124.17328107522636,11.801321919731887
267.8651475469294,6.950215519594527,1.9449906906115924,9.26482027992689,74.78212857275608,10.892571150472811
250.91801922477862,5.728717093494387,4.6830724744993155,8.432338904359398,184.28093264975934,12.566056084020893
96.64251472150896,7.693652156575951,6.345331238163119,4.082473324068071,87.25220209829973,8.378830531817979
273.13974962249443,6.164000106471765,1.2929088073991413,5.490257562218801,37.223477153501804,9.027308976332534
184.83556047891267,5.823787303207011,8.882955499869718,5.286438897958988,145.79657836538684,10.588988539451602
251.86003879101563,7.721870199672443,8.134233586694585,5.6248379682218355,65.73715007379187,9.728980116971492
274.02282498087334,7.889128745574384,5.299464348978063,5.485358621679318,109.8393583976197,11.356404459658503
129.50086874296596,7.655319043163626,9.68770284496212,4.375157774457074,142.58822924598232,9.519882885590443
77.51298113191919,7.523790186812195,4.468729303113447,6.753643099580922,181.05018112839338,9.539736137263363
106.98379063548542,7.138104951597555,9.84904803084673,8.39640084871699,160.51632701231847,11.724693455415224
156.77694715656406,6.877143426522848,6.845239988634457,7.640390348304619,138.50860289581757,11.042379603862729
254.50369148062327,5.717466899778525,6.5293770959124435,8.037230011588479,139.13030465507728,10.018536892103558
265.18264581408584,6.5211330326767465,2.0765715053099574,4.486895071217435,189.72568236609644,11.573646803580777
51.738032632797676,6.431721292530785,8.878313703894118,9.708944261060722,66.20657852434185,9.98669194785601
177.68682564439143,6.149384459400816,4.5611520352458435,9.03095100305815,10.211297897275607,7.921517226959187
154.35275078719474,7.308550284221463,2.041217354933554,8.830541910973977,61.67136628565775,7.642694392097274
105.52695261768255,6.739689337696927,0.6197714397697109,8.937902830250605,51.39936212908136,7.856525184909201
79.9663418334207,5.70261553976912,5.817678994564634,9.596263048796569,135.74857117165965,9.2836707554844
134.403792850907,6.050458004874528,5.5102964101654255,7.265523796682186,130.40520395545053,9.720201868368855
285.72742597812976,7.20814690914899,7.333859412507007,5.201692107205755,122.75766271389753,10.966875508571817
130.80073300518882,5.690327148725751,8.95745150366912,7.700701647115247,13.086254209796202,6.443708651685095
179.6976554358415,7.628017285121922,1.2543625541087804,8.457288962007635,148.467830345623,10.23771491322661
225.75473972379447,6.737866317534936,7.449216658233443,8.427504360124153,71.47077837224339,10.411017760204684
140.9074005948235,6.70146644331662,2.280413468927031,7.128694145001281,136.36063791125991,10.033568758335292
292.9455206802402,6.981019461648794,8.652682004993057,4.410752316001468,115.74990141540913,10.511775880045937
290.6118237355278,7.561702414812872,8.281103381685732,6.226677630580767,75.11887583130236,13.016651221115191
112.94557395634104,6.369523019755483,5.637540672362672,9.524599650780143,35.56949074978047,6.9210070897426785
174.31212647309636,7.195040381397659,7.247306586921459,7.506693458544556,27.93959055549138,10.772372166512447
125.21957745419242,6.914329909989478,3.48632607524561,7.229991659534281,167.98848329132247,9.8711317209378
121.2101235943669,6.167570675423553,4.976095039861739,5.613121086293161,184.495532995496,10.602059774791737
59.2217368386332,7.696574965887895,8.30555052824948,6.210693519499474,133.45972888521692,10.046520430167003
202.39108349497423,7.493565054017321,4.863019373145532,9.372076534919016,29.65248182349184,11.139262960441059
175.66975580721538,7.1461295866460635,3.899083520591697,7.9987782851610145,86.38517120876574,9.417628144640503
62.86968781249734,7.626454322735604,5.195018248877849,8.724322160513998,148.49844801997986,9.22708063254443
119.66161605915286,7.668235502399506,8.368367898153576,6.726072538405931,158.16596796191294,12.515223059643533
277.06647149166344,7.270907441787587,3.6844764500232907,7.7814833167369475,32.46153823530683,9.850901148483631
109.89047266674311,7.59253332090918,2.1507351347895662,5.490301652459245,10.00583658062266,7.344054932151259
86.22371802280577,7.243678654173209,7.264133193142417,8.232764981700917,145.30603871731495,11.821075135257939
172.36319006939075,7.200351929400751,8.346793020726778,6.565608002220024,77.75327343737906,9.097192729671896
296.41261352765014,7.046528445537961,1.4560560459735665,6.655273088888474,58.351453007469445,10.245946186658037
110.51381787787511,7.381791598894103,2.778804071181475,7.89593394746129,12.450519260009834,7.31743800913774
218.03388685146965,5.896512763232685,1.848733902729442,9.61768372881356,112.65688728468494,9.941331102946897
240.4049038321794,7.702176897997321,3.805443410030583,4.3840380796517255,171.71863973093653,10.979496154570423
109.4093859980999,7.6796088193630805,4.77833429960142,8.948459424082046,191.9500127917917,9.953131287237374
232.05408715296488,5.573118207586398,7.613850201151411,5.7542986624731585,117.49154061652496,9.339695680722519
141.9457831798133,7.564541876411907,6.685902056375904,6.663516727038267,107.74765227057989,11.505251875862585
208.07645764839486,5.822174668683613,6.398821391045096,4.1314799726500535,26.16071324295581,8.789662068058924
208.38242769022366,6.337797135647855,3.847561992791717,5.806276467005878,114.28583229309396,9.415766090455444
183.94367101868963,7.35877064072902,8.493751754305219,7.015787455780783,82.19602500342498,10.798372451710952
72.57244251360208,5.90189974012077,4.977228090282563,4.337056464084634,125.35570336787961,7.559329897360046
258.82562389730947,7.544917560297655,9.801496911143968,6.946574376298991,83.85800609654387,13.019440191516553
130.19501624293395,7.580335444894355,6.5243503138095,9.562663773150565,55.65683345556968,9.900287003622967
96.62962759996356,6.768669334402091,1.699515044862776,4.632359308646832,28.043402293391534,6.732734871303006
60.19378538869098,5.515964679292084,6.923686839716623,8.586644368453026,69.8345044718902,9.514198583232602
197.72323579706045,6.217595332937282,3.5884881466011405,6.458026320255955,28.36251851467293,7.389201842710449
219.3910904605706,7.042317295939355,7.020108368517926,7.931042287146028,43.61042065655695,11.711349406768026
54.14695723196404,7.952965445068559,1.1615909075428545,5.561419587911376,197.59387013011371,7.852142994944233
178.02326457482025,7.079533817541671,2.161373653171614,4.95695357524815,94.37967581225755,10.284697626024467
106.6239437994845,6.149508952660399,8.62950395960497,4.962775685627358,111.05563563595314,8.64888636252157
211.29319760236245,7.0850142577490285,2.6582057917233914,4.422951673858868,175.98752046007093,9.91107982447626
93.59160725124786,6.849963449289639,8.45189068980793,5.113880229407458,199.1580910932307,8.68280119915664
222.73443452561648,7.449613487877859,3.153122840316899,7.985316309933809,120.71574537548949,10.334312013493266
146.68383657513436,5.767451597067396,6.607378145557723,9.290143671061049,164.3700259983926,9.884826753663905
284.1824971841836,7.40256975625507,7.094430448343394,8.884754113546972,72.1187946239683,11.101557747688194
84.3802360364983,6.853166446690276,5.370220154878003,8.110805859246906,68.09135191498531,8.661730685395694
135.26658776256463,7.907480009647486,3.4004514286189473,4.662591180466616,86.51370698896643,9.640770741620566
78.36838031014727,6.354680415096715,2.520121575525413,5.7351246777756995,137.77637990799332,8.45983477910815
281.1734045696407,7.081554732834871,0.8152988683430491,5.858841251934814,139.61642095846878,10.675146529141042
269.33483834524526,7.830070263775044,3.387490811786876,5.499741678385727,69.89549258339565,8.888717181118441
114.4854069287889,5.756274319976698,6.705046510047189,7.0900339582583385,35.30988558595945,7.139904912949838
214.99601150854477,7.8430712180911275,9.413895775260585,7.213322889278036,130.15528872844664,13.869326095244553
254.30555005030396,7.219714305752033,8.776442581498994,6.141315851026661,34.38191381586526,9.531123597461587
188.80020289986558,5.66959264776293,7.777615377085374,6.122734952418616,119.91357656357272,11.570053814533667
182.41264458900162,6.252408917367041,7.990249760906337,8.971333587436488,141.7502043306987,11.122972799065364
110.46307272511292,7.2704302216132035,6.817356583021955,8.735757089918113,143.1161843149458,10.873074982505246
73.2756919514748,5.668376503671929,2.9727251468770284,5.846774990084474,153.1597010253234,9.28328337336124
274.3039394883317,6.955426150440683,9.118352791705384,9.482730663239556,175.84329009747626,14.798784000817403
275.10451429083264,6.364707642382392,6.871956963105424,9.716890102015036,104.9922084733098,11.686927954145675
208.27536431831697,7.0522887944186925,5.824185994314179,5.960455252180245,148.74734601061851,10.404838951547164
134.75744776217516,5.614355084531282,1.5543999575280703,6.12654969275833,127.64281971950898,8.162318766490927
137.3023936531652,7.6788420153809405,4.747027666161042,7.033804920531753,45.46158856155969,9.29187331026937
231.48891971755984,7.933722422943492,4.8734035764182995,9.646724875202041,14.881032525187551,11.264967761239184
274.27756498814426,7.922194638214229,8.713354290465364,9.25791659885387,64.06286327861741,12.189091614911202
271.77160606627933,7.374129579357312,5.693158091783991,4.615407775501539,94.17640420414769,10.959567162434078
244.96888646440595,5.82521560032658,4.113805215218892,6.356384459628497,127.2501294414447,11.639084719632287
210.50791153857193,7.395657989822556,9.779603120851263,7.320227138498631,171.492272795609,12.908590580215758
71.03499124876221,5.561467291147004,1.5518456365999989,7.01879483530924,47.28668617417147,6.928044284591246
90.40717852365344,5.555308878822493,4.514210068963473,5.163178407621356,33.85446008071065,5.122427836847475
